ID,INDUSTRY_ID,NAME,PARENT_ID,LEVEL_TYPE,DESCRIPTION,NAME_EN,DESCRIPTION_EN
1538,723,法律服务,72,2.0,指律师、公证、仲裁、调解等活动,Legal Services,
1539,7231,律师及相关法律服务,723,3.0,指在民事案件、刑事案件和其他案件中，为原被告双方提供法律代理服务，以及为一般民事行为提供的法律咨询服务,Lawyer and Related Legal Services,
1540,7232,公证服务,723,3.0,,Notary Services,
1541,7239,其他法律服务,723,3.0,,Other Legal Services,
1542,724,咨询与调查,72,2.0,,Consulting and Investigation,
1543,7241,会计、审计及税务服务,724,3.0,,"Accounting, Auditing and Tax Services",
1544,7242,市场调查,724,3.0,包含广播电视收听、收视调查,Market Research,
1545,7243,社会经济咨询,724,3.0,,Socioeconomic Consulting,
1546,7244,健康咨询,724,3.0,,Health Consulting,
1547,7245,环保咨询,724,3.0,,Environmental Protection Consulting,
1548,7246,体育咨询,724,3.0,,Sports Consulting,
1549,7249,其他专业咨询与调查,724,3.0,指社会经济咨询以外的其他专业咨询活动,Other Professional Consulting and Investigation,
1550,725,广告业,72,2.0,指在报纸、期刊、路牌、灯箱、橱窗、互联网、通讯设备及广播电影电视等媒介上为客户策划、制作的有偿宣传活动,Advertising Industry,
1551,7251,互联网广告服务,725,3.0,指提供互联网推送及其他互联网广告服务,Internet Advertising Services,
1552,7259,其他广告服务,725,3.0,指除互联网广告以外的广告服务,Other Advertising Services,
1553,726,人力资源服务,72,2.0,指为劳动者就业和职业发展，为用人单位管理和开发人力资源提供的相关服务，主要包括人力资源招聘、职业指导、人力资源和社会保障事务代理、人力资源外包、人力资源管理咨询、人力资源信息软件服务等,Human Resources Services,
1554,7261,公共就业服务,726,3.0,指向劳动者提供公益性的就业服务,Public Employment Services,
1555,7262,职业中介服务,726,3.0,指为求职者寻找、选择、介绍工作，为用人单位提供劳动力的服务,Career Intermediary Services,
1556,7263,劳务派遣服务,726,3.0,指劳务派遣单位招用劳动力后，将其派到用工单位从事劳动的行为,Labor Dispatch Services,
1557,7264,创业指导服务,726,3.0,指除众创空间、孵化器等创业服务载体外的其他机构为初创企业或创业者提供的创业辅导、创业培训、技术转移、人才引进、金融投资、市场开拓、国际合作等一系列服务,Entrepreneurship Guidance Services,
1558,7269,其他人力资源服务,726,3.0,指其他未列明的人力资源服务,Other Human Resources Services,
1559,727,安全保护服务,72,2.0,指为社会提供的专业化、有偿安全防范服务,Security Protection Services,
1560,7271,安全服务,727,3.0,,Security Services,
1561,7272,安全系统监控服务,727,3.0,,Security System Monitoring Services,
1562,7279,其他安全保护服务,727,3.0,,Other Security Protection Services,
1563,728,会议、展览及相关服务,72,2.0,指以会议、展览为主，也可附带其他相关的活动形式，包括项目策划组织、场馆租赁、安全保障等相关服务,"Conference, Exhibition and Related Services",
1564,7281,科技会展服务,728,3.0,,Technology Exhibition Services,
1565,7282,旅游会展服务,728,3.0,,Tourism Exhibition Services,
1566,7283,体育会展服务,728,3.0,,Sports Exhibition Services,
1567,7284,文化会展服务,728,3.0,,Cultural Exhibition Services,
1568,7289,其他会议、会展及相关服务,728,3.0,,"Other Conference, Exhibition and Related Services",
1569,729,其他商务服务业,72,2.0,,Other Business Services,
1570,7291,旅行社及相关服务,729,3.0,指为社会各界提供商务、组团和散客旅游的服务，包括向顾客提供咨询、旅游计划和建议、日程安排、导游、食宿和交通等服务,Travel Agency and Related Services,
1571,7292,包装服务,729,3.0,指有偿或按协议为客户提供包装服务,Packaging Services,
1572,7293,办公服务,729,3.0,指为商务、公务及个人提供的各种办公服务,Office Services,
1573,7294,翻译服务,729,3.0,指专业提供口译和笔译的服务,Translation Services,
1574,7295,信用服务,729,3.0,指专门从事信用信息采集、整理和加工，并提供相关信用产品和信用服务的活动，包括信用评级、商账管理等活动,Credit Services,
1575,7296,非融资担保服务,729,3.0,指保证人和债权人约定，当债务人不履行债务时，保证人按照约定履行债务或者承担责任的专业担保机构的活动；不包括贷款担保服务和信誉担保服务，相关内容列入相应的金融行业中,Non-financial Guarantee Services,
1576,7297,商务代理代办服务,729,3.0,指为机构单位提供的各种代理、代办服务,Business Agency and Handling Services,
1577,7298,票务代理服务,729,3.0,指除旅客交通票务代理外的各种票务代理服务（旅客交通票务代理是指除交通运输外的票务代理，包含体育文化等）,Ticketing Agency Services,
1578,7299,其他未列明商务服务业,729,3.0,指上述未列明的商务、代理等活动，包括商业保理活动,Other Unspecified Business Services,
1579,M,科学研究和技术服务业,,0.0,本门类包括 73～75 大类,Scientific Research and Technical Services,This category includes major categories 73 to 75.
1580,73,研究和试验发展,M,1.0,指为了增加知识（包括有关自然、工程、人类、文化和社会的知识），以及运用这些知识创造新的应用，所进行的系统的、创造性的活动；该活动仅限于对新发现、新理论的研究，新技术、新产品、新工艺的研制研究与试验发展，包括基础研究、应用研究和试验发展,Research and Experimental Development,"Refers to systematic and creative activities carried out to increase knowledge (including knowledge related to nature, engineering, humanity, culture, and society), as well as to apply this knowledge to create new applications. These activities are limited to research on new discoveries and new theories, research and experimental development of new technologies, new products, and new processes, including basic research, applied research, and experimental development."
1581,731,自然科学研究和试验发展,73,2.0,,Natural Science Research and Experimental Development,
1582,7310,自然科学研究和试验发展,731,3.0,,Natural Science Research and Experimental Development,
1583,732,工程和技术研究和试验发展,73,2.0,,Engineering and Technology Research and Experimental Development,
1584,7320,工程和技术研究和试验发展,732,3.0,,Engineering and Technology Research and Experimental Development,
1585,733,农业科学研究和试验发展,73,2.0,,Agricultural Science Research and Experimental Development,
1586,7330,农业科学研究和试验发展,733,3.0,,Agricultural Science Research and Experimental Development,
1587,734,医学研究和试验发展,73,2.0,,Medical Research and Experimental Development,
1588,7340,医学研究和试验发展,734,3.0,,Medical Research and Experimental Development,
1589,735,社会人文科学研究,73,2.0,,Social and Humanities Sciences Research,
1590,7350,社会人文科学研究,735,3.0,,Social and Humanities Sciences Research,
1591,74,专业技术服务业,M,1.0,,Professional Technical Services,
1592,741,气象服务,74,2.0,指从事气象探测、预报、服务和气象灾害防御、气候资源利用等活动,Meteorological Services,
1593,7410,气象服务,741,3.0,指从事气象探测、预报、服务和气象灾害防御、气候资源利用等活动,Meteorological Services,
1594,742,地震服务,74,2.0,指地震监测预报、震灾预防和紧急救援等防震减灾活动,Seismic Services,
1595,7420,地震服务,742,3.0,指地震监测预报、震灾预防和紧急救援等防震减灾活动,Seismic Services,
1596,743,海洋服务,74,2.0,,Marine Services,
1597,7431,海洋气象服务,743,3.0,,Marine Meteorological Services,
1598,7432,海洋环境服务,743,3.0,,Marine Environmental Services,
1599,7439,其他海洋服务,743,3.0,,Other Marine Services,
1600,744,测绘地理信息服务,74,2.0,,"Surveying, Mapping and Geographic Information Services",
1601,7441,遥感测绘服务,744,3.0,,Remote Sensing and Surveying Services,
1602,7449,其他测绘地理信息服务,744,3.0,,Other Surveying and Geographic Information Services,
1603,745,质检技术服务,74,2.0,指通过专业技术手段对动植物、工业产品、商品、专项技术、成果及其他需要鉴定的物品、服务、管理体系、人员能力等所进行的检测、检验、检疫、测试、鉴定等活动，还包括产品质量、标准、计量、认证认可等活动,Quality Inspection Technical Services,
1604,7451,检验检疫服务,745,3.0,指审查产品设计、产品、过程或安装并确定其与特定要求的符合性，或根据专业判断确定其与通用要求的符合性的活动；对出入境的货物、人员、交通工具、集装箱、行李邮包携带物等进行检验检疫，以保障人员、动植物安全卫生和商品质量的活动,Inspection and Quarantine Services,
1605,7452,检测服务,745,3.0,指依据相关标准或者技术规范，利用仪器设备、环境设施等技术条件，对产品或者特定对象进行的技术判断,Testing Services,
1606,7453,计量服务,745,3.0,指为了保障国家计量单位的统一和量值的准确可靠，维护国家、公民，法人和其他社会组织的利益，计量技术机构或相关单位开展的检定、校准、检验、检测、测试、鉴定、仲裁、技术咨询和技术培训等计量活动,Measurement Services,
1607,7454,标准化服务,745,3.0,指利用标准化的理念、原理和方法，为各类主体提供标准化解决方案的产业，包括标准技术指标实验验证、标准信息服务、标准研制过程指导、标准实施宣贯等服务，基于标准化的组织战略咨询、管理流程再造、科技成果转移转化等服务，标准与相关产业融合发展而衍生的各类“标准化+”服务,Standardization Services,
1608,7455,认证认可服务,745,3.0,指由认证机构证明产品、服务、管理体系符合相关技术规范、相关技术规范的强制性要求或者标准的合格评定活动；由认可机构对认证机构、检查机构、实验室以及从事评审、审核等认证活动人员的能力和执业资格，予以承认的合格评定活动,Certification and Accreditation Services,
1609,7459,其他质检技术服务,745,3.0,指质量相关的代理、咨询、评价、保险等活动，还包括质量品牌保护等活动,Other Quality Inspection Technical Services,
1610,746,环境与生态监测,74,2.0,,Environmental and Ecological Monitoring,
1611,7461,环境保护监测,746,3.0,指对环境各要素，对生产与生活等各类污染源排放的液体、气体、固体、辐射等污染物或污染因子指标进行的测试和监测活动,Environmental Protection Monitoring,
1612,7462,生态监测,746,3.0,指对森林资源、湿地资源、荒漠化、珍稀濒危野生动植物资源的调查与监测活动；野生动物疫源疫病与防控以及对生态工程的监测活动,Ecological Monitoring,
1613,7463,野生动物疫源疫病防控监测,746,3.0,,Wildlife Epidemic and Disease Prevention and Control Monitoring,
1614,747,地质勘查,74,2.0,指对矿产资源、工程地质、科学研究进行的地质勘查、测试、监测、评估等活动,Geological Exploration,
1615,7471,能源矿产地质勘查,747,3.0,,Energy and Mineral Geological Exploration,
1616,7472,固体矿产地质勘查,747,3.0,,Solid Mineral Geological Exploration,
1617,7473,水、二氧化碳等矿产地质勘查,747,3.0,,"Water, Carbon Dioxide, and Other Mineral Geological Exploration",
1618,7474,基础地质勘查,747,3.0,指区域、海洋、环境和水文地质勘查活动,Basic Geological Exploration,
1619,7475,地质勘查技术服务,747,3.0,指除矿产地质勘查、基础地质勘查以外的其他勘查和相关的技术服务,Geological Exploration Technical Services,
1620,748,工程技术,74,2.0,,Engineering Technology,
1621,7481,工程管理服务,748,3.0,指工程项目建设中的项目策划、投资与造价咨询、招标代理、工程监理、项目管理等服务,Engineering Management Services,
1622,7482,工程监理服务,748,3.0,,Engineering Supervision Services,
1623,7483,工程勘察活动,748,3.0,指建筑工程施工前的工程测量、工程地质勘察和工程设计等活动,Engineering Surveying Activities,
1624,7484,工程设计活动,748,3.0,,Engineering Design Activities,
1625,7485,规划设计管理,748,3.0,指对区域和城镇、乡村的规划，以及其他规划,Planning and Design Management,
1626,7486,土地规划服务,748,3.0,指开展土地利用总体规划、专项规划、详细规划的调查评价、编制设计、论证评估、修改、咨询活动,Land Planning Services,
1627,749,工业与专业设计及其他专业技术服务,74,2.0,,Industrial and Professional Design and Other Professional Technical Services,
1628,7491,工业设计服务,749,3.0,,Industrial Design Services,
1629,7492,专业设计服务,749,3.0,指除工程规划设计、软件设计、集成电路设计以外的独立的专业化设计活动,Professional Design Services,
1630,7493,兽医服务,749,3.0,指除宠物医院以外的各类兽医服务,Veterinary Services,
1631,7499,其他未列明专业技术服务业,749,3.0,,Other Unspecified Professional Technical Services,
1632,75,科技推广和应用服务业,M,1.0,,Science and Technology Promotion and Application Services,
1633,751,技术推广服务,75,2.0,指将新技术、新产品、新工艺直接推向市场而进行的相关技术活动，以及技术推广和转让活动,Technology Promotion Services,
1634,7511,农业技术推广服务,751,3.0,,Agricultural Technology Promotion Services,
1635,7512,生物技术推广服务,751,3.0,,Biotechnology Promotion Services,
1636,7513,新材料技术推广服务,751,3.0,,New Materials Technology Promotion Services,
1637,7514,节能技术推广服务,751,3.0,指仅包括节能技术和产品的开发、交流、转让、推广服务，以及一站式合同能源管理综合服务；节能技术咨询、节能评估、能源审计、节能量审核服务,Energy-saving Technology Promotion Services,
1638,7515,新能源技术推广服务,751,3.0,,New Energy Technology Promotion Services,
1639,7516,环保技术推广服务,751,3.0,,Environmental Protection Technology Promotion Services,
1640,7517,三维（3D)打印技术推广服务,751,3.0,,3D Printing Technology Promotion Services,
1641,7519,其他技术推广服务,751,3.0,,Other Technical Promotion Services,
1642,752,知识产权服务,75,2.0,,Intellectual Property Services,
1643,7520,知识产权服务,752,3.0,指专利、商标、版权、软件、集成电路布图设计、技术秘密、地理标志等各类知识产权的代理、转让、登记、鉴定、检索、分析、咨询、评估、运营、认证等服务,Intellectual Property Services,
1644,753,科技中介服务,75,2.0,,Scientific and Technological Intermediary Services,
1645,7530,科技中介服务,753,3.0,指为科技活动提供社会化服务与管理，在政府、各类科技活动主体与市场之间提供居间服务的组织，主要开展信息交流、技术咨询、技术孵化、科技评估和科技鉴证等活动,Scientific and Technological Intermediary Services,
1646,754,创业空间服务,75,2.0,,Entrepreneurship Space Services,
1647,7540,创业空间服务,754,3.0,指顺应新科技革命和产业变革新趋势、有效满足网络时代大众创业创新需求的新型创业服务平台，它是针对早期创业的重要服务载体，主要为创业者提供低成本的工作空间、网络空间、社交空间和资源共享空间，包括众创空间、孵化器、创业基地等,Entrepreneurship Space Services,
1648,759,其他科技推广服务业,75,2.0,,Other Science and Technology Promotion Services,
1649,7590,其他科技推广服务业,759,3.0,指除技术推广、科技中介以外的其他科技服务，但不包括短期的日常业务活动,Other Science and Technology Promotion Services,
1650,N,水利、环境和公共设施管理业,,0.0,本门类包括 76～79 大类,"Water Conservancy, Environment and Public Facility Management",This category includes major groups 76 to 79.
1651,76,水利管理业,N,1.0,,Water Conservancy Management,
1652,761,防洪除涝设施管理,76,2.0,指对江河湖泊开展的河道、堤防、岸线整治等活动及对河流、湖泊、行蓄洪区和沿海的防洪设施的管理活动，包括防洪工程设施的管理及运行维护等,Flood Control and Drainage Facility Management,
1653,7610,防洪除涝设施管理,761,3.0,指对江河湖泊开展的河道、堤防、岸线整治等活动及对河流、湖泊、行蓄洪区和沿海的防洪设施的管理活动，包括防洪工程设施的管理及运行维护等,Flood Control and Drainage Facility Management,
1654,762,水资源管理,76,2.0,指对水资源的开发、利用、配置、节约等活动,Water Resource Management,
1655,7620,水资源管理,762,3.0,指对水资源的开发、利用、配置、节约等活动,Water Resource Management,
1656,763,天然水收集与分配,76,2.0,指通过各种方式收集、分配天然水资源的活动，包括通过蓄水（水库、塘堰等）、提水、引水和井等水源工程，收集和分配各类地表和地下淡水资源的活动,Natural Water Collection and Distribution,
1657,7630,天然水收集与分配,763,3.0,指通过各种方式收集、分配天然水资源的活动，包括通过蓄水（水库、塘堰等）、提水、引水和井等水源工程，收集和分配各类地表和地下淡水资源的活动,Natural Water Collection and Distribution,
1658,764,水文服务,76,2.0,指通过布设水文站网，对水的时空分布规律进行监测、收集和分析处理的活动,Hydrological Services,
1659,7640,水文服务,764,3.0,指通过布设水文站网，对水的时空分布规律进行监测、收集和分析处理的活动,Hydrological Services,
1660,769,其他水利管理业,76,2.0,,Other Water Conservancy Management,
1661,7690,其他水利管理业,769,3.0,,Other Water Conservancy Management Industry,
1662,77,生态保护和环境治理业,N,1.0,,Ecological Protection and Environmental Management Industry,
1663,771,生态保护,77,2.0,,Ecological Protection,
1664,7711,自然生态系统保护管理,771,3.0,指对自然生态系统的保护和管理活动，包括森林、草原和草甸、荒漠、湿地、内陆水域以及海洋生态系统的保护和管理,Natural Ecosystem Protection and Management,
1665,7712,自然遗迹保护管理,771,3.0,包括地质遗迹保护管理、古生物遗迹保护管理等,Natural Monument Protection and Management,
1666,7713,野生动物保护,771,3.0,指对野生及濒危动物的饲养、繁殖等保护活动，以及对栖息地的管理活动，包括野生动物保护区管理,Wildlife Protection,
1667,7714,野生植物保护,771,3.0,指对野生及濒危植物的收集、保存、培育及其生存环境的维持等保护活动，包括野生植物保护区管理,Wild Plant Protection,
1668,7715,动物园、水族馆管理服务,771,3.0,,Zoo and Aquarium Management Services,
1669,7716,植物园管理服务,771,3.0,,Botanical Garden Management Services,
1670,7719,其他自然保护,771,3.0,指除自然保护区管理、野生动植物保护以外的其他自然保护活动,Other Nature Protection,
1671,772,环境治理业,77,2.0,,Environmental Management Industry,
1672,7721,水污染治理,772,3.0,指对江、河、湖泊、水库及地下水、地表水的污染综合治理活动，不包括排放污水的搜集和治理活动,Water Pollution Control,
1673,7722,大气污染治理,772,3.0,指对大气污染的综合治理以及对工业废气的治理活动,Air Pollution Control,
1674,7723,固体废物治理,772,3.0,指除城乡居民生活垃圾以外的固体废物治理及其他非危险废物的治理,Solid Waste Management,
1675,7724,危险废物治理,772,3.0,指对制造、维修、医疗等活动产生的危险废物进行收集、贮存、利用、处理和处置等活动,Hazardous Waste Management,
1676,7725,放射性废物治理,772,3.0,指对生产及其他活动过程产生的放射性废物进行收集、贮存、利用、处理和处置等活动,Radioactive Waste Management,
1677,7726,土壤污染治理与修复服务,772,3.0,,Soil Pollution Control and Remediation Services,
1678,7727,噪声与振动控制服务,772,3.0,,Noise and Vibration Control Services,
1679,7729,其他污染治理,772,3.0,指除水污染、大气污染、固体废物、危险废物、放射性废物治理以外的其他环境治理活动,Other Pollution Control,
1680,78,公共设施管理业,N,1.0,,Public Facility Management Industry,
1681,781,市政设施管理,78,2.0,指污水排放、雨水排放、路灯、道路、桥梁、隧道、广场、涵洞、防空等城乡公共设施的抢险、紧急处理、管理等活动,Municipal Facilities Management,
1682,7810,市政设施管理,781,3.0,指污水排放、雨水排放、路灯、道路、桥梁、隧道、广场、涵洞、防空等城乡公共设施的抢险、紧急处理、管理等活动,Municipal Facilities Management,
1683,782,环境卫生管理,78,2.0,指城乡生活垃圾的清扫、收集、运输、处理和处置、管理等活动，以及对公共厕所、化粪池的清扫、收集、运输、处理和处置、管理等活动,Environmental Sanitation Management,
1684,7820,环境卫生管理,782,3.0,指城乡生活垃圾的清扫、收集、运输、处理和处置、管理等活动，以及对公共厕所、化粪池的清扫、收集、运输、处理和处置、管理等活动,Environmental Sanitation Management,
1685,783,城乡市容管理,78,2.0,指城市户外标志、外景照明、公共建筑物、施工围档、材料堆放、渣土清运、竣工清理等管理活动；乡、村户外标志、村容镇貌、柴草堆放、树木花草养护等管理活动,Urban and Rural City Appearance Management,
1686,7830,城乡市容管理,783,3.0,指城市户外标志、外景照明、公共建筑物、施工围档、材料堆放、渣土清运、竣工清理等管理活动；乡、村户外标志、村容镇貌、柴草堆放、树木花草养护等管理活动,Urban and Rural City Appearance Management,
1687,784,绿化管理,78,2.0,指城市绿地和生产绿地、防护绿地、附属绿地等的管理活动,Greening Management,
1688,7840,绿化管理,784,3.0,指城市绿地和生产绿地、防护绿地、附属绿地等的管理活动,Greening Management,
1689,785,城市公园管理,78,2.0,,Urban Park Management,
1690,7850,城市公园管理,785,3.0,指主要为人们提供休闲、观赏、游览以及开展科普活动的城市各类公园管理活动,Urban Park Management,
1691,786,游览景区管理,78,2.0,指对具有一定规模的自然景观、人文景物的管理和保护活动，以及对环境优美，具有观赏、文化或科学价值的风景名胜区的保护和管理活动；包括风景名胜和其他类似的自然景区管理,Tourist Attraction Management,
1692,7861,名胜风景区管理,786,3.0,不含自然保护区管理,Famous Scenic Area Management,
1693,7862,森林公园管理,786,3.0,,Forest Park Management,
1694,7869,其他游览景区管理,786,3.0,,Other Tourist Attraction Management,
1695,79,土地管理业,N,1.0,,Land Management Industry,
1696,791,土地整治服务,79,2.0,,Land Consolidation Services,
1697,7910,土地整治服务,791,3.0,指对土地开发、整理、复垦等进行勘测、监测监管、评估等活动,Land Consolidation Services,
1698,792,土地调查评估服务,79,2.0,,Land Survey and Assessment Services,
1699,7920,土地调查评估服务,792,3.0,指对土地利用现状、城乡地籍、土地变更等进行调查和进行城镇基准地价评估、宗地价格评估、地价监测、土地等级评定、土地节约集约利用评价咨询活动,Land Survey and Assessment Services,
1700,793,土地登记服务,79,2.0,,Land Registration Services,
1701,7930,土地登记服务,793,3.0,指在土地登记过程中进行受理申请、登记事项审核、登记簿册填写和权属证书发放、土地产权产籍档案管理和应用等活动,Land Registration Services,
1702,794,土地登记代理服务,79,2.0,,Land Registration Agency Services,
1703,7940,土地登记代理服务,794,3.0,指接受申请人委托，通过实地调查、资料收集、权属判别等工作，代为办理土地、林木等不动产登记的申和领证等事项，提供社会服务等活动,Land Registration Agency Services,
1704,799,其他土地管理服务,79,2.0,,Other Land Management Services,
1705,7990,其他土地管理服务,799,3.0,指土地交易服务、土地储备管理及其他未列明的土地管理服务,Other Land Management Services,
1706,O,居民服务、修理和其他服务业,,0.0,本门类包括 80～82 大类,"Resident Services, Repair, and Other Services Industry",This category includes major categories 80 to 82.
1707,80,居民服务业,O,1.0,,Resident Services Industry,
1708,801,家庭服务,80,2.0,,Household Services,
1709,8010,家庭服务,801,3.0,指雇佣家庭雇工的家庭住户和家庭户的自营活动，以及在雇主家庭从事有报酬的家庭雇工的活动，包括钟点工和居住在雇主家里的家政劳动者的活动,Household Services,
1710,802,托儿所服务,80,2.0,,Nursery Services,
1711,8020,托儿所服务,802,3.0,指社会、街道、个人办的面向不足三岁幼儿的看护活动，可分为全托、日托、半托，或计时的服务,Nursery Services,
1712,803,洗染服务,80,2.0,,Laundry and Dyeing Services,
1713,8030,洗染服务,803,3.0,指专营的洗染店的服务，含各种干洗、湿洗等服务,Laundry and Dyeing Services,
1714,804,理发及美容服务,80,2.0,,Haircut and Beauty Services,
1715,8040,理发及美容服务,804,3.0,指专业理发、美发、美容、美甲等保健服务,Haircut and Beauty Services,
1716,805,洗浴和保健养生服务,80,2.0,,Bathing and Health Care Services,
1717,8051,洗浴服务,805,3.0,指专业洗浴以及温泉、水疗等服务,Bathing Services,
1718,8052,足浴服务,805,3.0,,Foot Bath Services,
1719,8053,养生保健服务,805,3.0,指中医养生保健（非医疗）和其他专业养生保健等服务,Health and Wellness Services,
1720,806,摄影扩印服务,80,2.0,,Photography and Photo Printing Services,
1721,8060,摄影扩印服务,806,3.0,,Photography and Photo Printing Services,
1722,807,婚姻服务,80,2.0,,Marriage Services,
1723,8070,婚姻服务,807,3.0,指婚姻介绍、婚庆典礼等服务,Marriage Services,
1724,808,殡葬服务,80,2.0,,Funeral Services,
1725,8080,殡葬服务,808,3.0,指与殡葬有关的各类服务,Funeral Services,
1726,809,其他居民服务业,80,2.0,,Other Residential Services,
1727,8090,其他居民服务业,809,3.0,指上述未包括的居民服务,Other Residential Services,
1728,81,机动车、电子产品和日用产品修理业,O,1.0,,"Repair of Motor Vehicles, Electronic Products, and Daily Use Products",
1729,811,汽车、摩托车等修理与维护,81,2.0,,"Repair and Maintenance of Automobiles, Motorcycles, etc.",
1730,8111,汽车修理与维护,811,3.0,指汽车修理厂及路边门店的专业修理服务，包括为汽车提供上油、充气、打蜡、抛光、喷漆、清洗、换零配件、出售零部件等服务，不包括汽车回厂拆卸、改装、大修的活动,Automobile Repair and Maintenance,
1731,8112,大型车辆装备修理与维护,811,3.0,,Repair and Maintenance of Large Vehicle Equipment,
1732,8113,摩托车修理与维护,811,3.0,,Motorcycle Repair and Maintenance,
1733,8114,助动车等修理与维护,811,3.0,指专业清洗人员为企业的机器、办公设备的清洗活动，以及为居民的日用品、器具及设备的清洗活动，包括清扫、消毒等服务,Repair and Maintenance of Motorized Bicycles and Similar Vehicles,
1734,812,计算机和办公设备维修,81,2.0,指对计算机硬件及系统环境的维护和修理活动,Computer and Office Equipment Repair,
1735,8121,计算机和辅助设备修理,812,3.0,,Computer and Auxiliary Equipment Repair,
1736,8122,通讯设备修理,812,3.0,,Communication Equipment Repair,
1737,8129,其他办公设备维修,812,3.0,指其他未列明的各种办公设备的修理公司（中心）、修理门市部和修理网点的修理活动,Other Office Equipment Repair,
1738,813,家用电器修理,81,2.0,,Household Appliance Repair,
1739,8131,家用电子产品修理,813,3.0,指电视、音响等家用视频、音频产品的修理活动,Household Electronic Product Repair,
1740,8132,日用电器修理,813,3.0,指洗衣机、电冰箱、空调等日用电器维修门市部，以及生产企业驻各地的维修网点和维修公司（中心）的修理活动,Daily Appliance Repair,
1741,819,其他日用产品修理业,81,2.0,,Other Daily Necessities Repair Industry,
1742,8191,自行车修理,819,3.0,,Bicycle Repair,
1743,8192,鞋和皮革修理,819,3.0,,Shoe and Leather Repair,
1744,8193,家具和相关物品修理,819,3.0,,Furniture and Related Item Repair,
1745,8199,其他未列明日用产品修理业,819,3.0,指其他日用产品维修门市部、修理摊点的活动，以及生产企业驻各地的维修网点和维修中心的修理活动,Other Unspecified Daily Necessities Repair Industry,
1746,82,其他服务业,O,1.0,,Other Service Industries,
1747,821,清洁服务,82,2.0,指对建筑物、办公用品、家庭用品的清洗和消毒服务；包括专业公司和个人提供的清洗服务,Cleaning Services,
1748,8211,建筑物清洁服务,821,3.0,指对建筑物内外墙、玻璃幕墙、地面、天花板及烟囱的清洗活动,Building Cleaning Services,
1749,8219,其他清洁服务,821,3.0,指专业清洗人员为企业的机器、办公设备的清洗活动，以及为居民的日用品、器具及设备的清洗活动，包括清扫、消毒等服务,Other Cleaning Services,
1750,822,宠物服务,82,2.0,,Pet Services,
1751,8221,宠物饲养,822,3.0,指专门以观赏、领养（出售）为目的的宠物饲养活动,Pet Breeding,
1752,8222,宠物医院服务,822,3.0,,Pet Hospital Services,
1753,8223,宠物美容服务,822,3.0,,Pet Grooming Services,
1754,8224,宠物寄托收养服务,822,3.0,,Pet Boarding and Adoption Services,
1755,8229,其他宠物服务,822,3.0,指宠物运输、宠物培训及其他未列明的宠物活动,Other Pet Services,
1756,P,教育,,0.0,本门类包括 83 大类,Education,This category includes 83 major classes.
1757,83,教育,P,1.0,,Education,
1758,831,学前教育,83,2.0,,Preschool Education,
1759,8310,学前教育,831,3.0,指经教育行政部门批准举办的对学龄前幼儿进行保育和教育的活动,Preschool Education,
1760,832,初等教育,83,2.0,,Primary Education,
1761,8321,普通小学教育,832,3.0,指《义务教育法》规定的对小学毕业生进行初级中等教育的活动,General Primary Education,
1762,8322,成人小学教育,832,3.0,,Adult Primary Education,
1763,833,中等教育,83,2.0,,Secondary Education,
1764,8331,普通初中教育,833,3.0,,General Junior Secondary Education,
1765,8332,职业初中教育,833,3.0,,Vocational Junior Secondary Education,
1766,8333,成人初中教育,833,3.0,,Adult Junior Secondary Education,
1767,8334,普通高中教育,833,3.0,指非义务教育阶段，通过考试招收初中毕业生进行普通高中教育的活动,General Senior Secondary Education,
1768,8335,成人高中教育,833,3.0,,Adult Senior Secondary Education,
1769,8336,中等职业学校教育,833,3.0,指经教育行政部门或人力资源社会保障行政部门批准举办的中等技术学校、中等师范学校、成人中等专业学校、职业高中学校、技工学校等教育活动,Secondary Vocational School Education,
1770,834,高等教育,83,2.0,,Higher Education,
1771,8341,普通高等教育,834,3.0,指经教育行政部门批准，由国家、地方、社会办的在完成高级中等教育基础上实施的获取学历的高等教育活动,General Higher Education,
1772,8342,成人高等教育,834,3.0,指经教育主管部门批准办的成人高等教育活动,Adult Higher Education,
1773,835,特殊教育,83,2.0,,Special Education,
1774,8350,特殊教育,835,3.0,指为残障儿童提供的特殊教育活动,Special Education,
1775,839,技能培训、教育辅助及其他教育,83,2.0,指我国学校教育制度以外，经教育主管部门、劳动部门或有关主管部门批准，由政府部门、企业、社会办的职业培训、就业培训和各种知识、技能的培训活动，以及教育辅助和其他教育活动,"Skills Training, Educational Support and Other Education",
1776,8391,职业技能培训,839,3.0,指由教育部门、劳动部门或其他政府部门批准举办，或由社会机构举办的为提高就业人员就业技能的就业前的培训和其他技能培训活动，不包括社会上办的各类培训班、速成班、讲座等,Vocational Skills Training,
1777,8392,体校及体育培训,839,3.0,指各类、各级体校培训，以及其他各类体育运动培训活动，不包括学校教育制度范围内的体育大学、学院、学校的体育专业教育,Sports Schools and Sports Training,
1778,8393,文化艺术培训,839,3.0,指国家学校教育制度以外，由正规学校或社会各界办的文化艺术培训活动，不包括少年儿童的课外艺术辅导班,Cultural and Arts Training,
1779,8394,教育辅助服务,839,3.0,指专门从事教育检测、评价、考试、招生等辅助活动,Educational Auxiliary Services,
1780,8399,其他未列明教育,839,3.0,指经批准的宗教院校教育及上述未列明的教育活动,Other Unspecified Education,
